#\ title = 
#\ xlabel = $M_{\pi^{+},\pi^{-},\pi^{0}}$
#\ ylabel = $M_{\pi^{+},\pi^{-},\eta}$
#\ zlabel = content
#\ nbins_x = 100
#\ nbins_y = 50
#\ x_edge_min = 0.41999999999999993
#\ y_edge_min = 0.9
#\ x_bin_width  = 0.009600000000000053
#\ y_bin_width  = 0.0023999999999999577
#! x_bin_center[f,0]/ y_bin_center[f,1]/ bin_content[f,2]/ bin_error[f,3]/ i_x[i,4]/ i_y[i,5]/  
  0.924 0.9372 1.0 1.0  52 15 
  0.924 0.9396 4.0 2.0  52 16 
  0.924 0.942 3.0 1.7320508075688772  52 17 
  0.924 0.9444 7.0 2.6457513110645907  52 18 
  0.924 0.9468 9.0 3.0  52 19 
  0.924 0.9492 12.0 3.4641016151377544  52 20 
  0.924 0.9516 21.0 4.58257569495584  52 21 
  0.924 0.954 29.0 5.385164807134504  52 22 
  0.924 0.9564 45.0 6.708203932499369  52 23 
  0.924 0.9588 33.0 5.744562646538029  52 24 
  0.924 0.9611999999999999 25.0 5.0  52 25 
  0.924 0.9636 26.0 5.0990195135927845  52 26 
  0.924 0.966 10.0 3.1622776601683795  52 27 
  0.924 0.9684 15.0 3.872983346207417  52 28 
  0.924 0.9708 5.0 2.23606797749979  52 29 
  0.924 0.9732 11.0 3.3166247903554  52 30 
  0.924 0.978 2.0 1.4142135623730951  52 32 
  0.924 0.9828 1.0 1.0  52 34 
  0.924 0.99 1.0 1.0  52 37 
  0.924 0.9924 2.0 1.4142135623730951  52 38 
  0.924 1.0116 1.0 1.0  52 46 
  0.924 1.0164 1.0 1.0  52 48 
  0.9335999999999999 0.9276 1.0 1.0  53 11 
  0.9335999999999999 0.9348 1.0 1.0  53 14 
  0.9335999999999999 0.9372 2.0 1.4142135623730951  53 15 
  0.9335999999999999 0.9396 2.0 1.4142135623730951  53 16 
  0.9335999999999999 0.942 2.0 1.4142135623730951  53 17 
  0.9335999999999999 0.9444 6.0 2.449489742783178  53 18 
  0.9335999999999999 0.9468 9.0 3.0  53 19 
  0.9335999999999999 0.9492 11.0 3.3166247903554  53 20 
  0.9335999999999999 0.9516 17.0 4.123105625617661  53 21 
  0.9335999999999999 0.954 32.0 5.656854249492381  53 22 
  0.9335999999999999 0.9564 28.0 5.291502622129181  53 23 
  0.9335999999999999 0.9588 33.0 5.744562646538029  53 24 
  0.9335999999999999 0.9611999999999999 21.0 4.58257569495584  53 25 
  0.9335999999999999 0.9636 26.0 5.0990195135927845  53 26 
  0.9335999999999999 0.966 16.0 4.0  53 27 
  0.9335999999999999 0.9684 13.0 3.605551275463989  53 28 
  0.9335999999999999 0.9708 5.0 2.23606797749979  53 29 
  0.9335999999999999 0.9732 2.0 1.4142135623730951  53 30 
  0.9335999999999999 0.9756 3.0 1.7320508075688772  53 31 
  0.9335999999999999 0.978 1.0 1.0  53 32 
  0.9335999999999999 0.9804 3.0 1.7320508075688772  53 33 
  0.9335999999999999 0.9828 1.0 1.0  53 34 
  0.9335999999999999 0.9852 1.0 1.0  53 35 
  0.9335999999999999 0.9876 2.0 1.4142135623730951  53 36 
  0.9335999999999999 0.9924 1.0 1.0  53 38 
  0.9335999999999999 0.9972 1.0 1.0  53 40 
  0.9335999999999999 1.0188000000000001 1.0 1.0  53 49 
  0.9431999999999999 0.9276 1.0 1.0  54 11 
  0.9431999999999999 0.9348 1.0 1.0  54 14 
  0.9431999999999999 0.9372 1.0 1.0  54 15 
  0.9431999999999999 0.9396 1.0 1.0  54 16 
  0.9431999999999999 0.942 3.0 1.7320508075688772  54 17 
  0.9431999999999999 0.9444 6.0 2.449489742783178  54 18 
  0.9431999999999999 0.9468 13.0 3.605551275463989  54 19 
  0.9431999999999999 0.9492 20.0 4.47213595499958  54 20 
  0.9431999999999999 0.9516 19.0 4.358898943540674  54 21 
  0.9431999999999999 0.954 26.0 5.0990195135927845  54 22 
  0.9431999999999999 0.9564 30.0 5.477225575051661  54 23 
  0.9431999999999999 0.9588 34.0 5.830951894845301  54 24 
  0.9431999999999999 0.9611999999999999 29.0 5.385164807134504  54 25 
  0.9431999999999999 0.9636 21.0 4.58257569495584  54 26 
  0.9431999999999999 0.966 9.0 3.0  54 27 
  0.9431999999999999 0.9684 10.0 3.1622776601683795  54 28 
  0.9431999999999999 0.9708 10.0 3.1622776601683795  54 29 
  0.9431999999999999 0.9732 3.0 1.7320508075688772  54 30 
  0.9431999999999999 0.9756 3.0 1.7320508075688772  54 31 
  0.9431999999999999 0.978 2.0 1.4142135623730951  54 32 
  0.9431999999999999 0.9804 1.0 1.0  54 33 
  0.9431999999999999 0.9828 1.0 1.0  54 34 
  0.9431999999999999 0.9876 1.0 1.0  54 36 
  0.9431999999999999 0.9948 1.0 1.0  54 39 
  0.9431999999999999 0.9972 1.0 1.0  54 40 
  0.9528 0.9228 1.0 1.0  55 9 
  0.9528 0.9276 1.0 1.0  55 11 
  0.9528 0.9348 2.0 1.4142135623730951  55 14 
  0.9528 0.9372 1.0 1.0  55 15 
  0.9528 0.9396 3.0 1.7320508075688772  55 16 
  0.9528 0.942 2.0 1.4142135623730951  55 17 
  0.9528 0.9444 3.0 1.7320508075688772  55 18 
  0.9528 0.9468 6.0 2.449489742783178  55 19 
  0.9528 0.9492 10.0 3.1622776601683795  55 20 
  0.9528 0.9516 15.0 3.872983346207417  55 21 
  0.9528 0.954 26.0 5.0990195135927845  55 22 
  0.9528 0.9564 40.0 6.324555320336759  55 23 
  0.9528 0.9588 34.0 5.830951894845301  55 24 
  0.9528 0.9611999999999999 28.0 5.291502622129181  55 25 
  0.9528 0.9636 19.0 4.358898943540674  55 26 
  0.9528 0.966 18.0 4.242640687119285  55 27 
  0.9528 0.9684 7.0 2.6457513110645907  55 28 
  0.9528 0.9708 10.0 3.1622776601683795  55 29 
  0.9528 0.9732 3.0 1.7320508075688772  55 30 
  0.9528 0.9756 2.0 1.4142135623730951  55 31 
  0.9528 0.978 1.0 1.0  55 32 
  0.9528 0.9804 1.0 1.0  55 33 
  0.9528 0.9828 1.0 1.0  55 34 
  0.9528 0.9924 1.0 1.0  55 38 
  0.9624 0.9252 1.0 1.0  56 10 
  0.9624 0.93 2.0 1.4142135623730951  56 12 
  0.9624 0.9396 2.0 1.4142135623730951  56 16 
  0.9624 0.942 4.0 2.0  56 17 
  0.9624 0.9444 2.0 1.4142135623730951  56 18 
  0.9624 0.9468 6.0 2.449489742783178  56 19 
  0.9624 0.9492 19.0 4.358898943540674  56 20 
  0.9624 0.9516 18.0 4.242640687119285  56 21 
  0.9624 0.954 28.0 5.291502622129181  56 22 
  0.9624 0.9564 28.0 5.291502622129181  56 23 
  0.9624 0.9588 32.0 5.656854249492381  56 24 
  0.9624 0.9611999999999999 27.0 5.196152422706632  56 25 
  0.9624 0.9636 17.0 4.123105625617661  56 26 
  0.9624 0.966 13.0 3.605551275463989  56 27 
  0.9624 0.9684 10.0 3.1622776601683795  56 28 
  0.9624 0.9708 4.0 2.0  56 29 
  0.9624 0.9732 5.0 2.23606797749979  56 30 
  0.9624 0.9756 2.0 1.4142135623730951  56 31 
  0.9624 0.978 1.0 1.0  56 32 
  0.9624 0.9804 4.0 2.0  56 33 
  0.9624 0.9828 2.0 1.4142135623730951  56 34 
  0.9624 0.9852 1.0 1.0  56 35 
  0.9624 0.9924 1.0 1.0  56 38 
  0.9624 0.9948 1.0 1.0  56 39 
  0.9719999999999999 0.9372 1.0 1.0  57 15 
  0.9719999999999999 0.9396 2.0 1.4142135623730951  57 16 
  0.9719999999999999 0.942 2.0 1.4142135623730951  57 17 
  0.9719999999999999 0.9444 6.0 2.449489742783178  57 18 
  0.9719999999999999 0.9468 6.0 2.449489742783178  57 19 
  0.9719999999999999 0.9492 10.0 3.1622776601683795  57 20 
  0.9719999999999999 0.9516 23.0 4.795831523312719  57 21 
  0.9719999999999999 0.954 23.0 4.795831523312719  57 22 
  0.9719999999999999 0.9564 33.0 5.744562646538029  57 23 
  0.9719999999999999 0.9588 36.0 6.0  57 24 
  0.9719999999999999 0.9611999999999999 18.0 4.242640687119285  57 25 
  0.9719999999999999 0.9636 14.0 3.7416573867739413  57 26 
  0.9719999999999999 0.966 13.0 3.605551275463989  57 27 
  0.9719999999999999 0.9684 14.0 3.7416573867739413  57 28 
  0.9719999999999999 0.9708 6.0 2.449489742783178  57 29 
  0.9719999999999999 0.9732 3.0 1.7320508075688772  57 30 
  0.9719999999999999 0.9756 5.0 2.23606797749979  57 31 
  0.9719999999999999 0.978 2.0 1.4142135623730951  57 32 
  0.9719999999999999 0.9804 2.0 1.4142135623730951  57 33 
  0.9719999999999999 0.9828 3.0 1.7320508075688772  57 34 
  0.9719999999999999 0.9852 2.0 1.4142135623730951  57 35 
  0.9719999999999999 0.9876 1.0 1.0  57 36 
  0.9719999999999999 0.9924 1.0 1.0  57 38 
  0.9719999999999999 0.9948 1.0 1.0  57 39 
  0.9815999999999999 0.9252 1.0 1.0  58 10 
  0.9815999999999999 0.9348 1.0 1.0  58 14 
  0.9815999999999999 0.9396 4.0 2.0  58 16 
  0.9815999999999999 0.942 3.0 1.7320508075688772  58 17 
  0.9815999999999999 0.9444 3.0 1.7320508075688772  58 18 
  0.9815999999999999 0.9468 7.0 2.6457513110645907  58 19 
  0.9815999999999999 0.9492 6.0 2.449489742783178  58 20 
  0.9815999999999999 0.9516 13.0 3.605551275463989  58 21 
  0.9815999999999999 0.954 22.0 4.69041575982343  58 22 
  0.9815999999999999 0.9564 30.0 5.477225575051661  58 23 
  0.9815999999999999 0.9588 31.0 5.5677643628300215  58 24 
  0.9815999999999999 0.9611999999999999 23.0 4.795831523312719  58 25 
  0.9815999999999999 0.9636 17.0 4.123105625617661  58 26 
  0.9815999999999999 0.966 17.0 4.123105625617661  58 27 
  0.9815999999999999 0.9684 6.0 2.449489742783178  58 28 
  0.9815999999999999 0.9708 10.0 3.1622776601683795  58 29 
  0.9815999999999999 0.9732 5.0 2.23606797749979  58 30 
  0.9815999999999999 0.9756 2.0 1.4142135623730951  58 31 
  0.9815999999999999 0.978 2.0 1.4142135623730951  58 32 
  0.9815999999999999 0.9804 1.0 1.0  58 33 
  0.9815999999999999 0.9828 3.0 1.7320508075688772  58 34 
  0.9815999999999999 0.9876 1.0 1.0  58 36 
  0.9815999999999999 0.99 1.0 1.0  58 37 
  0.9815999999999999 0.9924 2.0 1.4142135623730951  58 38 
  0.9815999999999999 0.9995999999999999 1.0 1.0  58 41 
  0.9912 0.9324 1.0 1.0  59 13 
  0.9912 0.9348 1.0 1.0  59 14 
  0.9912 0.9372 2.0 1.4142135623730951  59 15 
  0.9912 0.9396 2.0 1.4142135623730951  59 16 
  0.9912 0.942 6.0 2.449489742783178  59 17 
  0.9912 0.9444 2.0 1.4142135623730951  59 18 
  0.9912 0.9468 4.0 2.0  59 19 
  0.9912 0.9492 13.0 3.605551275463989  59 20 
  0.9912 0.9516 16.0 4.0  59 21 
  0.9912 0.954 22.0 4.69041575982343  59 22 
  0.9912 0.9564 24.0 4.898979485566356  59 23 
  0.9912 0.9588 38.0 6.164414002968976  59 24 
  0.9912 0.9611999999999999 24.0 4.898979485566356  59 25 
  0.9912 0.9636 22.0 4.69041575982343  59 26 
  0.9912 0.966 15.0 3.872983346207417  59 27 
  0.9912 0.9684 10.0 3.1622776601683795  59 28 
  0.9912 0.9708 3.0 1.7320508075688772  59 29 
  0.9912 0.9732 1.0 1.0  59 30 
  0.9912 0.9756 1.0 1.0  59 31 
  0.9912 0.978 2.0 1.4142135623730951  59 32 
  0.9912 0.9804 1.0 1.0  59 33 
  0.9912 1.0019999999999998 1.0 1.0  59 42 
  1.0008 0.9276 1.0 1.0  60 11 
  1.0008 0.9324 1.0 1.0  60 13 
  1.0008 0.9372 1.0 1.0  60 15 
  1.0008 0.9396 1.0 1.0  60 16 
  1.0008 0.942 3.0 1.7320508075688772  60 17 
  1.0008 0.9444 5.0 2.23606797749979  60 18 
  1.0008 0.9468 8.0 2.8284271247461903  60 19 
  1.0008 0.9492 10.0 3.1622776601683795  60 20 
  1.0008 0.9516 16.0 4.0  60 21 
  1.0008 0.954 27.0 5.196152422706632  60 22 
  1.0008 0.9564 27.0 5.196152422706632  60 23 
  1.0008 0.9588 25.0 5.0  60 24 
  1.0008 0.9611999999999999 30.0 5.477225575051661  60 25 
  1.0008 0.9636 12.0 3.4641016151377544  60 26 
  1.0008 0.966 15.0 3.872983346207417  60 27 
  1.0008 0.9684 6.0 2.449489742783178  60 28 
  1.0008 0.9708 4.0 2.0  60 29 
  1.0008 0.9732 3.0 1.7320508075688772  60 30 
  1.0008 0.9756 4.0 2.0  60 31 
  1.0008 0.978 4.0 2.0  60 32 
  1.0103999999999997 0.93 1.0 1.0  61 12 
  1.0103999999999997 0.9348 1.0 1.0  61 14 
  1.0103999999999997 0.9396 1.0 1.0  61 16 
  1.0103999999999997 0.942 3.0 1.7320508075688772  61 17 
  1.0103999999999997 0.9444 6.0 2.449489742783178  61 18 
  1.0103999999999997 0.9468 1.0 1.0  61 19 
  1.0103999999999997 0.9492 9.0 3.0  61 20 
  1.0103999999999997 0.9516 10.0 3.1622776601683795  61 21 
  1.0103999999999997 0.954 19.0 4.358898943540674  61 22 
  1.0103999999999997 0.9564 31.0 5.5677643628300215  61 23 
  1.0103999999999997 0.9588 17.0 4.123105625617661  61 24 
  1.0103999999999997 0.9611999999999999 15.0 3.872983346207417  61 25 
  1.0103999999999997 0.9636 21.0 4.58257569495584  61 26 
  1.0103999999999997 0.966 17.0 4.123105625617661  61 27 
  1.0103999999999997 0.9684 8.0 2.8284271247461903  61 28 
  1.0103999999999997 0.9708 6.0 2.449489742783178  61 29 
  1.0103999999999997 0.9732 3.0 1.7320508075688772  61 30 
  1.0103999999999997 0.9756 1.0 1.0  61 31 
  1.0103999999999997 0.978 2.0 1.4142135623730951  61 32 
  1.0103999999999997 0.9804 3.0 1.7320508075688772  61 33 
  1.0103999999999997 0.9828 1.0 1.0  61 34 
  1.0199999999999996 0.93 1.0 1.0  62 12 
  1.0199999999999996 0.9324 1.0 1.0  62 13 
  1.0199999999999996 0.9348 1.0 1.0  62 14 
  1.0199999999999996 0.9372 1.0 1.0  62 15 
  1.0199999999999996 0.9396 4.0 2.0  62 16 
  1.0199999999999996 0.942 2.0 1.4142135623730951  62 17 
  1.0199999999999996 0.9444 1.0 1.0  62 18 
  1.0199999999999996 0.9468 6.0 2.449489742783178  62 19 
  1.0199999999999996 0.9492 7.0 2.6457513110645907  62 20 
  1.0199999999999996 0.9516 15.0 3.872983346207417  62 21 
  1.0199999999999996 0.954 21.0 4.58257569495584  62 22 
  1.0199999999999996 0.9564 18.0 4.242640687119285  62 23 
  1.0199999999999996 0.9588 21.0 4.58257569495584  62 24 
  1.0199999999999996 0.9611999999999999 19.0 4.358898943540674  62 25 
  1.0199999999999996 0.9636 14.0 3.7416573867739413  62 26 
  1.0199999999999996 0.966 11.0 3.3166247903554  62 27 
  1.0199999999999996 0.9684 11.0 3.3166247903554  62 28 
  1.0199999999999996 0.9708 12.0 3.4641016151377544  62 29 
  1.0199999999999996 0.9732 1.0 1.0  62 30 
  1.0199999999999996 0.9756 1.0 1.0  62 31 
  1.0199999999999996 0.9852 1.0 1.0  62 35 
  1.0295999999999998 0.9276 1.0 1.0  63 11 
  1.0295999999999998 0.9348 1.0 1.0  63 14 
  1.0295999999999998 0.9396 2.0 1.4142135623730951  63 16 
  1.0295999999999998 0.942 1.0 1.0  63 17 
  1.0295999999999998 0.9444 1.0 1.0  63 18 
  1.0295999999999998 0.9468 2.0 1.4142135623730951  63 19 
  1.0295999999999998 0.9492 5.0 2.23606797749979  63 20 
  1.0295999999999998 0.9516 7.0 2.6457513110645907  63 21 
  1.0295999999999998 0.954 18.0 4.242640687119285  63 22 
  1.0295999999999998 0.9564 22.0 4.69041575982343  63 23 
  1.0295999999999998 0.9588 15.0 3.872983346207417  63 24 
  1.0295999999999998 0.9611999999999999 19.0 4.358898943540674  63 25 
  1.0295999999999998 0.9636 19.0 4.358898943540674  63 26 
  1.0295999999999998 0.966 10.0 3.1622776601683795  63 27 
  1.0295999999999998 0.9684 7.0 2.6457513110645907  63 28 
  1.0295999999999998 0.9708 2.0 1.4142135623730951  63 29 
  1.0295999999999998 0.9732 5.0 2.23606797749979  63 30 
  1.0295999999999998 0.9756 5.0 2.23606797749979  63 31 
  1.0295999999999998 0.978 1.0 1.0  63 32 
  1.0295999999999998 0.9828 1.0 1.0  63 34 
  1.0295999999999998 0.9972 1.0 1.0  63 40 
  1.0391999999999997 0.9276 1.0 1.0  64 11 
  1.0391999999999997 0.93 1.0 1.0  64 12 
  1.0391999999999997 0.9348 1.0 1.0  64 14 
  1.0391999999999997 0.9372 2.0 1.4142135623730951  64 15 
  1.0391999999999997 0.942 1.0 1.0  64 17 
  1.0391999999999997 0.9468 5.0 2.23606797749979  64 19 
  1.0391999999999997 0.9492 9.0 3.0  64 20 
  1.0391999999999997 0.9516 9.0 3.0  64 21 
  1.0391999999999997 0.954 18.0 4.242640687119285  64 22 
  1.0391999999999997 0.9564 16.0 4.0  64 23 
  1.0391999999999997 0.9588 27.0 5.196152422706632  64 24 
  1.0391999999999997 0.9611999999999999 19.0 4.358898943540674  64 25 
  1.0391999999999997 0.9636 8.0 2.8284271247461903  64 26 
  1.0391999999999997 0.966 12.0 3.4641016151377544  64 27 
  1.0391999999999997 0.9684 11.0 3.3166247903554  64 28 
  1.0391999999999997 0.9708 3.0 1.7320508075688772  64 29 
  1.0391999999999997 0.9732 3.0 1.7320508075688772  64 30 
  1.0391999999999997 0.9756 1.0 1.0  64 31 
  1.0391999999999997 0.978 1.0 1.0  64 32 
  1.0391999999999997 0.9804 2.0 1.4142135623730951  64 33 
  1.0391999999999997 0.9948 1.0 1.0  64 39 
  1.0391999999999997 1.0019999999999998 1.0 1.0  64 42 
  1.0391999999999997 1.0091999999999999 1.0 1.0  64 45 
  1.0391999999999997 1.0188000000000001 1.0 1.0  64 49 
  1.0488 0.9396 3.0 1.7320508075688772  65 16 
  1.0488 0.942 1.0 1.0  65 17 
  1.0488 0.9444 7.0 2.6457513110645907  65 18 
  1.0488 0.9468 2.0 1.4142135623730951  65 19 
  1.0488 0.9492 4.0 2.0  65 20 
  1.0488 0.9516 10.0 3.1622776601683795  65 21 
  1.0488 0.954 13.0 3.605551275463989  65 22 
  1.0488 0.9564 21.0 4.58257569495584  65 23 
  1.0488 0.9588 23.0 4.795831523312719  65 24 
  1.0488 0.9611999999999999 11.0 3.3166247903554  65 25 
  1.0488 0.9636 8.0 2.8284271247461903  65 26 
  1.0488 0.966 3.0 1.7320508075688772  65 27 
  1.0488 0.9684 7.0 2.6457513110645907  65 28 
  1.0488 0.9708 5.0 2.23606797749979  65 29 
  1.0488 0.9732 3.0 1.7320508075688772  65 30 
  1.0488 0.9756 2.0 1.4142135623730951  65 31 
  1.0488 0.978 3.0 1.7320508075688772  65 32 
  1.0488 0.9804 1.0 1.0  65 33 
  1.0488 0.9828 3.0 1.7320508075688772  65 34 
  1.0488 0.9876 1.0 1.0  65 36 
  1.0488 0.99 1.0 1.0  65 37 
  1.0583999999999998 0.9396 1.0 1.0  66 16 
  1.0583999999999998 0.9444 1.0 1.0  66 18 
  1.0583999999999998 0.9468 4.0 2.0  66 19 
  1.0583999999999998 0.9492 10.0 3.1622776601683795  66 20 
  1.0583999999999998 0.9516 14.0 3.7416573867739413  66 21 
  1.0583999999999998 0.954 10.0 3.1622776601683795  66 22 
  1.0583999999999998 0.9564 16.0 4.0  66 23 
  1.0583999999999998 0.9588 19.0 4.358898943540674  66 24 
  1.0583999999999998 0.9611999999999999 18.0 4.242640687119285  66 25 
  1.0583999999999998 0.9636 7.0 2.6457513110645907  66 26 
  1.0583999999999998 0.966 11.0 3.3166247903554  66 27 
  1.0583999999999998 0.9684 5.0 2.23606797749979  66 28 
  1.0583999999999998 0.9708 1.0 1.0  66 29 
  1.0583999999999998 0.9732 3.0 1.7320508075688772  66 30 
  1.0583999999999998 0.9756 2.0 1.4142135623730951  66 31 
  1.0583999999999998 0.978 1.0 1.0  66 32 
  1.0583999999999998 0.9948 1.0 1.0  66 39 
  1.0679999999999996 0.9084 1.0 1.0  67 3 
  1.0679999999999996 0.9276 1.0 1.0  67 11 
  1.0679999999999996 0.9324 1.0 1.0  67 13 
  1.0679999999999996 0.942 2.0 1.4142135623730951  67 17 
  1.0679999999999996 0.9444 2.0 1.4142135623730951  67 18 
  1.0679999999999996 0.9468 2.0 1.4142135623730951  67 19 
  1.0679999999999996 0.9492 5.0 2.23606797749979  67 20 
  1.0679999999999996 0.9516 8.0 2.8284271247461903  67 21 
  1.0679999999999996 0.954 16.0 4.0  67 22 
  1.0679999999999996 0.9564 20.0 4.47213595499958  67 23 
  1.0679999999999996 0.9588 14.0 3.7416573867739413  67 24 
  1.0679999999999996 0.9611999999999999 17.0 4.123105625617661  67 25 
  1.0679999999999996 0.9636 8.0 2.8284271247461903  67 26 
  1.0679999999999996 0.966 7.0 2.6457513110645907  67 27 
  1.0679999999999996 0.9684 8.0 2.8284271247461903  67 28 
  1.0679999999999996 0.9708 4.0 2.0  67 29 
  1.0679999999999996 0.9756 1.0 1.0  67 31 
  1.0679999999999996 0.978 1.0 1.0  67 32 
  1.0679999999999996 1.0019999999999998 1.0 1.0  67 42 
  1.0776 0.942 1.0 1.0  68 17 
  1.0776 0.9444 1.0 1.0  68 18 
  1.0776 0.9468 3.0 1.7320508075688772  68 19 
  1.0776 0.9492 6.0 2.449489742783178  68 20 
  1.0776 0.9516 9.0 3.0  68 21 
  1.0776 0.954 12.0 3.4641016151377544  68 22 
  1.0776 0.9564 16.0 4.0  68 23 
  1.0776 0.9588 15.0 3.872983346207417  68 24 
  1.0776 0.9611999999999999 10.0 3.1622776601683795  68 25 
  1.0776 0.9636 4.0 2.0  68 26 
  1.0776 0.966 5.0 2.23606797749979  68 27 
  1.0776 0.9684 9.0 3.0  68 28 
  1.0776 0.9708 8.0 2.8284271247461903  68 29 
  1.0776 0.9732 5.0 2.23606797749979  68 30 
  1.0776 0.9756 5.0 2.23606797749979  68 31 
  1.0776 0.9804 1.0 1.0  68 33 
  1.0776 0.9852 1.0 1.0  68 35 
  1.0776 0.9876 2.0 1.4142135623730951  68 36 
  1.0776 1.0068000000000001 1.0 1.0  68 44 
  1.0871999999999997 0.9348 1.0 1.0  69 14 
  1.0871999999999997 0.942 2.0 1.4142135623730951  69 17 
  1.0871999999999997 0.9444 2.0 1.4142135623730951  69 18 
  1.0871999999999997 0.9468 3.0 1.7320508075688772  69 19 
  1.0871999999999997 0.9492 2.0 1.4142135623730951  69 20 
  1.0871999999999997 0.9516 6.0 2.449489742783178  69 21 
  1.0871999999999997 0.954 10.0 3.1622776601683795  69 22 
  1.0871999999999997 0.9564 14.0 3.7416573867739413  69 23 
  1.0871999999999997 0.9588 16.0 4.0  69 24 
  1.0871999999999997 0.9611999999999999 16.0 4.0  69 25 
  1.0871999999999997 0.9636 10.0 3.1622776601683795  69 26 
  1.0871999999999997 0.966 7.0 2.6457513110645907  69 27 
  1.0871999999999997 0.9684 2.0 1.4142135623730951  69 28 
  1.0871999999999997 0.9708 4.0 2.0  69 29 
  1.0871999999999997 0.9756 3.0 1.7320508075688772  69 31 
  1.0871999999999997 0.978 2.0 1.4142135623730951  69 32 
  1.0871999999999997 0.9972 1.0 1.0  69 40 
  1.0871999999999997 1.0164 1.0 1.0  69 48 
  1.0967999999999996 0.9372 1.0 1.0  70 15 
  1.0967999999999996 0.9444 2.0 1.4142135623730951  70 18 
  1.0967999999999996 0.9468 2.0 1.4142135623730951  70 19 
  1.0967999999999996 0.9492 9.0 3.0  70 20 
  1.0967999999999996 0.9516 8.0 2.8284271247461903  70 21 
  1.0967999999999996 0.954 11.0 3.3166247903554  70 22 
  1.0967999999999996 0.9564 10.0 3.1622776601683795  70 23 
  1.0967999999999996 0.9588 16.0 4.0  70 24 
  1.0967999999999996 0.9611999999999999 10.0 3.1622776601683795  70 25 
  1.0967999999999996 0.9636 8.0 2.8284271247461903  70 26 
  1.0967999999999996 0.966 8.0 2.8284271247461903  70 27 
  1.0967999999999996 0.9684 1.0 1.0  70 28 
  1.0967999999999996 0.9708 1.0 1.0  70 29 
  1.0967999999999996 0.9732 1.0 1.0  70 30 
  1.0967999999999996 0.9756 1.0 1.0  70 31 
  1.0967999999999996 0.978 1.0 1.0  70 32 
  1.0967999999999996 0.9804 2.0 1.4142135623730951  70 33 
  1.0967999999999996 0.9852 1.0 1.0  70 35 
  1.0967999999999996 1.0019999999999998 1.0 1.0  70 42 
  1.1063999999999998 0.93 1.0 1.0  71 12 
  1.1063999999999998 0.9324 1.0 1.0  71 13 
  1.1063999999999998 0.942 3.0 1.7320508075688772  71 17 
  1.1063999999999998 0.9444 1.0 1.0  71 18 
  1.1063999999999998 0.9468 1.0 1.0  71 19 
  1.1063999999999998 0.9492 1.0 1.0  71 20 
  1.1063999999999998 0.9516 14.0 3.7416573867739413  71 21 
  1.1063999999999998 0.954 5.0 2.23606797749979  71 22 
  1.1063999999999998 0.9564 5.0 2.23606797749979  71 23 
  1.1063999999999998 0.9588 17.0 4.123105625617661  71 24 
  1.1063999999999998 0.9611999999999999 11.0 3.3166247903554  71 25 
  1.1063999999999998 0.9636 5.0 2.23606797749979  71 26 
  1.1063999999999998 0.966 6.0 2.449489742783178  71 27 
  1.1063999999999998 0.9684 5.0 2.23606797749979  71 28 
  1.1063999999999998 0.9708 1.0 1.0  71 29 
  1.1063999999999998 0.978 2.0 1.4142135623730951  71 32 
  1.1063999999999998 0.9804 1.0 1.0  71 33 
  1.1063999999999998 0.9828 1.0 1.0  71 34 
  1.1063999999999998 0.99 1.0 1.0  71 37 
  1.1063999999999998 0.9948 1.0 1.0  71 39 
  1.1159999999999997 0.9324 1.0 1.0  72 13 
  1.1159999999999997 0.942 1.0 1.0  72 17 
  1.1159999999999997 0.9444 4.0 2.0  72 18 
  1.1159999999999997 0.9468 5.0 2.23606797749979  72 19 
  1.1159999999999997 0.9492 6.0 2.449489742783178  72 20 
  1.1159999999999997 0.9516 2.0 1.4142135623730951  72 21 
  1.1159999999999997 0.954 8.0 2.8284271247461903  72 22 
  1.1159999999999997 0.9564 10.0 3.1622776601683795  72 23 
  1.1159999999999997 0.9588 8.0 2.8284271247461903  72 24 
  1.1159999999999997 0.9611999999999999 17.0 4.123105625617661  72 25 
  1.1159999999999997 0.9636 5.0 2.23606797749979  72 26 
  1.1159999999999997 0.966 2.0 1.4142135623730951  72 27 
  1.1159999999999997 0.9684 1.0 1.0  72 28 
  1.1159999999999997 0.9708 2.0 1.4142135623730951  72 29 
  1.1159999999999997 0.9732 4.0 2.0  72 30 
  1.1159999999999997 0.978 1.0 1.0  72 32 
  1.1256 0.9396 2.0 1.4142135623730951  73 16 
  1.1256 0.942 1.0 1.0  73 17 
  1.1256 0.9468 2.0 1.4142135623730951  73 19 
  1.1256 0.9492 4.0 2.0  73 20 
  1.1256 0.9516 8.0 2.8284271247461903  73 21 
  1.1256 0.954 7.0 2.6457513110645907  73 22 
  1.1256 0.9564 14.0 3.7416573867739413  73 23 
  1.1256 0.9588 11.0 3.3166247903554  73 24 
  1.1256 0.9611999999999999 8.0 2.8284271247461903  73 25 
  1.1256 0.9636 10.0 3.1622776601683795  73 26 
  1.1256 0.966 5.0 2.23606797749979  73 27 
  1.1256 0.9684 1.0 1.0  73 28 
  1.1256 0.9708 3.0 1.7320508075688772  73 29 
  1.1256 0.9732 2.0 1.4142135623730951  73 30 
  1.1256 0.9756 1.0 1.0  73 31 
  1.1256 0.978 1.0 1.0  73 32 
  1.1256 0.9948 1.0 1.0  73 39 
  1.1351999999999998 0.9252 1.0 1.0  74 10 
